,ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,numberofkids,Age,AgeCategory
1881,8341,1969,PhD,married,30396,30-04-2014,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,1,45,Adult
1882,5180,1968,PhD,divorced,50616,18-04-2014,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,1,46,Adult
1883,6461,1969,Master,unmarried,62772,19-05-2013,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,1,44,Adult
1884,7679,1985,PhD,unmarried,30298,19-05-2014,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,0,29,Adult
1885,10702,1984,Graduation,unmarried,52413,03-11-2012,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,1,28,Adult
1886,7505,1957,PhD,married,44155,19-01-2014,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,2,57,Elder
1887,5113,1971,PhD,divorced,86979,07-11-2013,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,0,42,Adult
1888,10858,1975,Graduation,married,76532,09-09-2013,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,2,38,Adult
1889,2961,1982,Graduation,married,42081,26-02-2013,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,1,31,Adult
1890,2747,1988,PhD,married,67546,31-08-2012,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,0,24,Adult
1891,3010,1989,Master,married,88420,02-05-2014,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,0,25,Adult
1892,5790,1985,Graduation,married,31158,27-01-2013,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1,28,Adult
1893,6892,1968,Graduation,divorced,61671,03-06-2014,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,1,46,Adult
1894,1743,1974,Graduation,unmarried,69719,26-05-2014,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,0,40,Adult
1895,3578,1949,Graduation,divorced,49160,20-10-2013,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,1,64,Elder
1896,8462,1978,Basic,married,24882,09-09-2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,1,34,Adult
1897,5558,1954,PhD,unmarried,90933,31-03-2014,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,0,60,Elder
1898,4619,1945,PhD,unmarried,113734,28-05-2014,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,0,69,Elder
1899,8780,1950,PhD,married,59292,13-06-2013,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,1,63,Elder
1900,10789,1964,PhD,married,45759,23-02-2013,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2,49,Adult
1901,10779,1983,Graduation,unmarried,22148,13-04-2014,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,31,Adult
1902,5896,1987,Master,married,73395,18-03-2014,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,0,27,Adult
1903,2337,1971,Graduation,divorced,29819,24-10-2013,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,1,42,Adult
1904,10951,1968,Graduation,married,45688,25-01-2014,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,1,46,Adult
1905,544,1954,Graduation,married,62820,11-05-2013,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,0,59,Elder
1906,17,1971,PhD,married,60491,06-09-2013,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,1,42,Adult
1907,10680,1986,Graduation,married,33235,05-02-2014,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,1,28,Adult
1908,3265,1959,Graduation,married,35701,19-03-2013,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0,54,Elder
1909,5623,1980,Master,married,31535,26-09-2013,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,1,33,Adult
1910,5832,1960,2n Cycle,married,92556,20-04-2014,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,0,54,Elder
1911,5544,1970,Graduation,unmarried,67384,10-11-2012,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,1,42,Adult
1912,6417,1971,Master,married,80573,14-10-2012,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,0,41,Adult
1913,5831,1967,Graduation,married,77870,22-08-2012,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,1,45,Adult
1914,7101,1963,PhD,unmarried,52278,25-01-2013,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,1,50,Elder
1915,10176,1968,Graduation,unmarried,57107,24-08-2012,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,1,44,Adult
1916,2326,1990,Graduation,married,18929,16-02-2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,0,23,Adult
1917,4385,1981,PhD,unmarried,36038,31-05-2013,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,1,32,Adult
1918,2929,1976,Graduation,unmarried,20180,20-02-2013,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,0,37,Adult
1919,10686,1965,PhD,married,34230,26-12-2012,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2,47,Adult
1920,2546,1977,2n Cycle,unmarried,31878,22-06-2014,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,1,37,Adult
1921,3283,1972,2n Cycle,married,70932,19-01-2014,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,1,42,Adult
1922,3138,1956,Graduation,unmarried,91249,20-10-2012,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,0,56,Elder
1923,4994,1943,Master,unmarried,77598,01-10-2013,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,0,70,Elder
1924,7966,1959,Graduation,unmarried,80982,08-01-2013,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,2,54,Elder
1925,3112,1977,Master,married,22701,05-09-2013,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,1,36,Adult
1926,10872,1969,PhD,married,55212,23-11-2012,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,1,43,Adult
1927,2181,1970,Graduation,married,70617,23-06-2013,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,0,43,Adult
1928,1867,1957,Graduation,unmarried,64849,13-11-2012,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,0,55,Elder
1929,1518,1965,Master,married,62694,17-06-2013,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,2,48,Adult
1930,5734,1974,PhD,married,61917,20-11-2013,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,2,39,Adult
1931,2878,1947,PhD,married,67472,28-09-2013,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,1,66,Elder
1932,1458,1982,Master,married,21059,07-01-2014,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,1,32,Adult
1933,7007,1968,Master,married,29543,01-04-2014,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,2,46,Adult
1934,6200,1951,Graduation,married,75903,08-04-2013,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,1,62,Elder
1935,1403,1975,2n Cycle,married,34984,06-09-2012,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2,37,Adult
1936,4827,1956,PhD,unmarried,54998,10-03-2013,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,1,57,Elder
1937,6250,1949,PhD,unmarried,54356,19-11-2012,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,1,63,Elder
1938,9291,1959,Master,married,34242,23-03-2014,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,1,55,Elder
1939,2478,1973,Graduation,married,25410,31-08-2013,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,1,40,Adult
1940,1139,1984,PhD,married,73356,06-02-2014,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,0,30,Adult
1941,5138,1950,Graduation,married,28320,14-01-2013,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1,63,Elder
1942,5393,1977,Graduation,unmarried,23763,07-08-2012,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,35,Adult
1943,10413,1984,Graduation,married,72570,25-04-2014,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,0,30,Adult
1944,5015,1976,Master,married,34529,14-09-2012,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,1,36,Adult
1945,10868,1951,Graduation,unmarried,70792,06-02-2013,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,0,62,Elder
1946,10676,1982,Graduation,married,63211,02-11-2012,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,0,30,Adult
1947,2495,1974,Master,married,83891,20-06-2014,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,1,40,Adult
1948,7842,1968,Graduation,unmarried,36065,31-03-2013,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,2,45,Adult
1949,9955,1954,Graduation,married,39898,12-02-2013,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,1,59,Elder
1950,6663,1940,PhD,unmarried,51141,08-07-2013,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,0,73,Elder
1951,2162,1976,Graduation,married,56939,18-09-2013,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,1,37,Adult
1952,3434,1951,Graduation,unmarried,80872,12-05-2014,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,0,63,Elder
1953,7919,1976,PhD,married,72335,13-08-2012,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,0,36,Adult
1954,5626,1964,PhD,unmarried,61798,23-11-2013,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,0,49,Adult
1955,6428,1950,PhD,unmarried,76842,03-05-2014,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,0,64,Elder
1956,8514,1976,Graduation,married,29478,17-01-2014,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1,38,Adult
1957,10448,1956,Graduation,unmarried,46998,22-10-2012,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,1,56,Elder
1958,2109,1990,Graduation,unmarried,96843,23-04-2013,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,3,11,1,0,23,Adult
1959,7530,1950,PhD,unmarried,56551,07-05-2014,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,2,64,Elder
1960,8925,1965,Master,married,70053,03-07-2013,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,1,48,Adult
1961,3009,1962,PhD,unmarried,71670,09-07-2013,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,0,51,Elder
1962,6355,1978,Graduation,married,44359,17-06-2014,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0,2,36,Adult
1963,3517,1952,Graduation,unmarried,40887,06-05-2013,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,2,61,Elder
1964,1158,1966,Graduation,divorced,48877,05-01-2014,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0,1,48,Adult
1965,6203,1947,Graduation,married,74485,24-08-2013,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,3,11,0,0,66,Elder
1966,7165,1972,Graduation,married,64474,22-10-2013,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0,1,41,Adult
1967,3595,1963,Graduation,married,77226,28-02-2014,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,1,51,Elder
1968,8537,1949,Graduation,unmarried,72643,27-02-2013,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1,0,64,Elder
1969,4331,1978,Master,married,85738,23-01-2014,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0,0,36,Adult
1970,6281,1966,Graduation,divorced,55686,14-02-2013,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,3,11,0,1,47,Adult
1971,4338,1983,Graduation,unmarried,39062,25-03-2014,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11,0,1,31,Adult
1972,2452,1971,Graduation,married,34600,01-01-2013,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,2,42,Adult
1973,9507,1975,Graduation,married,40794,07-04-2013,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0,1,38,Adult
1974,8360,1971,2n Cycle,married,54690,07-11-2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,2,42,Adult
1975,10311,1969,Graduation,married,4428,05-10-2013,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,3,11,0,1,44,Adult
1976,5117,1963,2n Cycle,married,32632,02-08-2012,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0,0,49,Adult
1977,4867,1968,PhD,unmarried,38236,20-09-2013,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11,0,2,45,Adult
1978,9289,1979,Graduation,married,36781,10-04-2014,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1,1,35,Adult
1979,10913,1984,Master,unmarried,31385,05-12-2012,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1,1,28,Adult
1980,3032,1984,Graduation,married,24570,27-02-2013,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0,1,29,Adult
1981,8524,1974,PhD,divorced,25509,18-09-2012,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,1,38,Adult
1982,3334,1951,Graduation,married,94642,12-02-2014,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,3,11,0,0,63,Elder
1983,4470,1962,Master,married,58646,10-06-2013,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,1,51,Elder
1984,1406,1975,Graduation,unmarried,53201,12-02-2013,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,2,38,Adult
1985,8619,1957,Graduation,married,21994,24-12-2012,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11,0,1,55,Elder
1986,10821,1978,Graduation,married,57113,06-02-2013,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0,2,35,Adult
1987,4552,1991,Graduation,married,51373,22-06-2013,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,3,11,0,0,22,Adult
1988,898,1986,Graduation,married,23477,21-10-2013,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0,1,27,Adult
1989,9797,1956,Graduation,married,58116,13-04-2014,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11,0,1,58,Elder
1990,10949,1963,PhD,divorced,72968,16-12-2013,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,3,11,1,0,50,Elder
1991,8212,1971,Master,married,39791,28-03-2013,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11,0,1,42,Adult
1992,6248,1947,Master,unmarried,91712,17-10-2013,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,3,11,1,0,66,Elder
1993,10164,1958,Graduation,unmarried,94472,03-04-2014,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,3,11,0,1,56,Elder
1994,4547,1960,Graduation,married,13672,17-04-2013,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2,53,Elder
1995,6815,1980,2n Cycle,married,96547,23-05-2014,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,3,11,1,0,34,Adult
1996,4122,1975,Graduation,married,79205,29-08-2012,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,3,11,1,0,37,Adult
1997,10841,1975,PhD,married,56559,25-12-2012,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11,0,1,37,Adult
1998,5370,1973,PhD,married,32644,16-01-2013,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,3,11,0,1,40,Adult
1999,176,1980,2n Cycle,unmarried,67506,02-01-2014,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,3,11,0,1,34,Adult
2000,4860,1970,Graduation,unmarried,24206,08-03-2013,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1,43,Adult
2001,10757,1967,PhD,divorced,28420,24-12-2013,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,1,46,Adult
2002,4023,1970,Graduation,married,22979,06-09-2012,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1,1,42,Adult
2003,6679,1966,Graduation,unmarried,33279,12-06-2014,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0,0,48,Adult
2004,9923,1972,Master,unmarried,46423,18-09-2013,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,2,41,Adult
2005,7181,1977,Graduation,married,30368,07-11-2013,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1,36,Adult
2006,3599,1970,Graduation,married,63684,26-11-2012,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,3,11,0,1,42,Adult
2007,405,1964,Graduation,divorced,41638,13-02-2013,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,3,11,0,1,49,Adult
2008,6870,1959,PhD,divorced,68805,17-09-2013,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,3,11,0,1,54,Elder
2009,832,1966,PhD,married,65814,02-03-2014,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,3,11,0,1,48,Adult
2010,2002,1958,Graduation,divorced,71964,20-05-2013,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,3,11,0,0,55,Elder
2011,3657,1986,Graduation,unmarried,39146,14-02-2013,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,3,11,0,1,27,Adult
2012,500,1977,Graduation,married,96876,06-08-2013,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,3,11,1,0,36,Adult
2013,1951,1981,Basic,married,34445,27-01-2013,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,3,11,0,0,32,Adult
2014,3262,1958,Graduation,unmarried,68281,07-08-2012,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1,0,54,Elder
2015,4102,1975,2n Cycle,married,37284,29-03-2013,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0,2,38,Adult
2016,7042,1983,Graduation,married,36790,01-03-2013,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1,0,30,Adult
2017,10598,1967,Graduation,married,27943,15-04-2013,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,3,11,0,2,46,Adult
2018,255,1951,Graduation,divorced,22263,30-03-2014,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,3,11,0,2,63,Elder
2019,2375,1972,Graduation,married,30261,25-09-2012,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,3,11,0,3,40,Adult
2020,9829,1978,Graduation,married,28587,12-02-2014,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,3,11,0,1,36,Adult
2021,6214,1982,Master,married,43815,05-04-2013,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,3,11,0,1,31,Adult
2022,4954,1956,Graduation,married,48195,21-01-2014,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,3,11,0,2,58,Elder
2023,7861,1952,Master,married,77027,05-02-2014,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,3,11,0,1,62,Elder
2024,4837,1965,PhD,married,71322,16-02-2013,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,3,11,0,1,48,Adult
2025,9423,1979,Master,married,32765,23-02-2014,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,3,11,0,1,35,Adult
2026,4198,1965,Graduation,married,29672,12-03-2013,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,2,48,Adult
2027,153,1953,Graduation,divorced,23272,17-10-2013,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,3,11,0,0,60,Elder
2028,9323,1949,Master,married,49912,07-09-2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,1,63,Elder
2029,10001,1985,2n Cycle,married,7500,01-08-2012,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,3,11,0,1,27,Adult
2030,3945,1947,PhD,unmarried,68117,10-03-2013,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,3,11,1,1,66,Elder
2031,3799,1955,Graduation,married,67225,26-11-2013,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,3,11,0,1,58,Elder
2032,8625,1976,Graduation,married,17649,12-11-2013,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0,1,37,Adult
2033,3491,1975,Graduation,married,55914,29-04-2013,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,3,11,0,1,38,Adult
2034,983,1984,Graduation,married,40059,28-09-2013,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,3,11,0,1,29,Adult
2035,9119,1950,Graduation,married,60905,05-12-2013,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,3,11,0,1,63,Elder
2036,4786,1977,Graduation,married,75330,04-10-2012,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11,0,2,35,Adult
2037,5872,1951,Graduation,unmarried,60689,01-06-2013,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,3,11,0,1,62,Elder
2038,6568,1984,Graduation,married,38680,28-03-2013,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,3,11,0,1,29,Adult
2039,5628,1982,Graduation,married,61416,08-02-2013,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11,0,0,31,Adult
2040,5631,1991,Graduation,unmarried,49767,02-05-2013,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,3,11,0,0,22,Adult
2041,4974,1970,Graduation,unmarried,83273,25-09-2012,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,3,11,0,3,42,Adult
2042,8416,1981,Graduation,married,29009,29-11-2013,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,1,32,Adult
2043,5454,1979,Master,married,45057,01-12-2013,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,3,11,0,1,34,Adult
2044,4095,1971,Graduation,married,37150,11-09-2012,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,3,11,0,1,41,Adult
2045,5474,1970,Graduation,unmarried,43020,30-11-2013,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,3,11,0,1,43,Adult
2046,4268,1959,Graduation,married,53154,09-06-2014,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,3,11,0,1,55,Elder
2047,10701,1973,Graduation,married,65308,11-09-2013,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,3,11,0,0,40,Adult
2048,3507,1970,Graduation,unmarried,76467,17-08-2012,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,3,11,1,1,42,Adult
2049,2079,1947,2n Cycle,married,81044,27-12-2013,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,3,11,0,0,66,Elder
2050,626,1951,Graduation,married,32871,09-03-2013,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,3,11,0,2,62,Elder
2051,4426,1975,Graduation,unmarried,55801,22-09-2013,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,3,11,0,2,38,Adult
2052,2591,1959,Graduation,unmarried,76320,22-06-2014,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,3,11,0,1,55,Elder
2053,10509,1955,Master,unmarried,36927,02-06-2014,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,2,59,Elder
2054,6382,1953,Graduation,married,48794,26-06-2014,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,3,11,0,2,61,Elder
2055,6673,1965,Graduation,unmarried,23478,19-03-2013,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,3,11,0,0,48,Adult
2056,7441,1973,Graduation,divorced,71128,06-10-2012,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,3,11,0,1,39,Adult
2057,1071,1976,PhD,divorced,70179,21-07-2013,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0,1,37,Adult
2058,10061,1950,Graduation,married,59462,05-01-2013,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,3,11,0,1,63,Elder
2059,7187,1969,Master,married,,18-05-2013,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,3,11,0,2,44,Adult
